name,address,city,arrondissement,neighborhood,category,cuisine,price_range,rating,review_count,latitude,longitude,google_maps_url,website_url,booking_url,description
Aux Lyonnais,32 rue Saint-Marc Paris 75002,Paris,2e,,restaurant,,€€€,4.4,1246,48.8707405,2.3387362,https://maps.google.com/?cid=868440092026751739&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.auxlyonnais.com/,https://bookings.zenchef.com/results?rid=373682&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: French Restaurant
Arrondissement: 2e
Price: €€€
Google: 4.4 (1,246 reviews)
Food types: restaurant
Tags: Bistrot, Gastro / higher end
Google summary: Sophisticated takes on classic Lyon specialties in an elegant Art Deco bistro with vintage features.
Google Maps: https://maps.google.com/?cid=868440092026751739&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.auxlyonnais.com/
Booking: https://bookings.zenchef.com/results?rid=373682&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Aï Hsu,"16 Rue Saint-Sébastien, 75011 Paris, France",Paris,11e,,restaurant,,,,,48.86096999999999,2.3689244,https://www.google.com/maps/search/?api=1&query=A%C3%AF%20Hsu%2C%20Paris%2C%20France,,https://thefork.fr/restaurant/ai-hsu-table-r301139/?cc=24751-923,"Arrondissement: 11e
Food types: restaurant
Tags: Japanese, Restaurant
Google Maps: https://www.google.com/maps/search/?api=1&query=A%C3%AF%20Hsu%2C%20Paris%2C%20France
Booking: https://thefork.fr/restaurant/ai-hsu-table-r301139/?cc=24751-923"
B.B.N vins natures et livres qui en parlent,"Rue Saint-Sauveur, Paris, France",Paris,,,generic,,,,,48.86599349975586,2.348423480987549,https://www.google.com/maps/search/?api=1&query=B.B.N%20vins%20natures%20et%20livres%20qui%20en%20parlent%2C%20Paris%2C%20France,http://www.biobiodynamienature.com/,,"Food types: generic
Tags: Natural wine, Shopping
Google Maps: https://www.google.com/maps/search/?api=1&query=B.B.N%20vins%20natures%20et%20livres%20qui%20en%20parlent%2C%20Paris%2C%20France
Website: http://www.biobiodynamienature.com/"
BAMBINO,"25 Rue Saint-Sébastien, 75011 Paris, France",Paris,11e,,bar,,,3.8,1114,48.8613679,2.3698336,https://maps.google.com/?cid=13537161601735890259&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.bambinoparis.com/,https://bookings.zenchef.com/results?rid=369608&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: Restaurant
Arrondissement: 11e
Google: 3.8 (1,114 reviews)
Food types: bar
Tags: Natural wine, Dancing, Bar
Google summary: Hip eatery with an open kitchen serving small plates, craft beer & cocktails, plus desserts.
Google Maps: https://maps.google.com/?cid=13537161601735890259&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.bambinoparis.com/
Booking: https://bookings.zenchef.com/results?rid=369608&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
BARTHOUIL,"41 Rue Charlot, 75003 Paris, France",Paris,3e,,shopping,,,,,48.863105,2.3626204,https://www.google.com/maps/search/?api=1&query=BARTHOUIL%2C%20Paris%2C%20France,http://www.barthouil.fr/,,"Arrondissement: 3e
Food types: shopping
Tags: Food shop
Google Maps: https://www.google.com/maps/search/?api=1&query=BARTHOUIL%2C%20Paris%2C%20France
Website: http://www.barthouil.fr/"
BISTROT MEE,"5 Rue d'Argenteuil, 75001 Paris, France",Paris,1er,,restaurant,,€€,4.2,1408,48.8644675,2.3339743,https://maps.google.com/?cid=5162366246008904487&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.meeandyou.com/bistrot,https://thefork.fr/restaurant/bistrot-mee-r63282/?cc=24751-923,"Type: Korean Restaurant
Arrondissement: 1er
Price: €€
Google: 4.2 (1,408 reviews)
Food types: restaurant
Tags: Restaurant, Korean
Google Maps: https://maps.google.com/?cid=5162366246008904487&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.meeandyou.com/bistrot
Booking: https://thefork.fr/restaurant/bistrot-mee-r63282/?cc=24751-923"
BIWAN ⸱ iRASSHAi,"40 Rue du Louvre, 75001 Paris, France",Paris,1er,,restaurant,,,4.7,730,48.8642928,2.3425687,https://maps.google.com/?cid=1942768491856955954&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://irasshai.co/pages/biwan-la-table,https://www.thefork.fr/restaurant/irasshai-biwan-r804659,"Type: Japanese Restaurant
Arrondissement: 1er
Google: 4.7 (730 reviews)
Food types: restaurant
Tags: Japanese, Restaurant
Google Maps: https://maps.google.com/?cid=1942768491856955954&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://irasshai.co/pages/biwan-la-table
Booking: https://www.thefork.fr/restaurant/irasshai-biwan-r804659"
BMK Paris-Bamako,"14 rue de la fidélité, Paris 75010",Paris,10e,,restaurant,,,,,48.87464610000001,2.3565492,https://www.google.com/maps/search/?api=1&query=BMK%20Paris-Bamako%2C%20Paris%2C%20France,http://www.bmkparis.com/,https://thefork.fr/restaurant/bmk-paris-bamako-r843735/?cc=24751-923,"Arrondissement: 10e
Food types: restaurant
Tags: Restaurant, African
Google Maps: https://www.google.com/maps/search/?api=1&query=BMK%20Paris-Bamako%2C%20Paris%2C%20France
Website: http://www.bmkparis.com/
Booking: https://thefork.fr/restaurant/bmk-paris-bamako-r843735/?cc=24751-923"
BREIZH Café Marais | La Crêpe Autrement,"109 Rue Vieille du Temple, 75003 Paris, France",Paris,3e,,restaurant,,€€,4.3,5863,48.8606353,2.3618604,https://maps.google.com/?cid=2739135305373629346&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://breizhcafe.com/,https://bookings.zenchef.com/results?rid=349932&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: Dessert Shop
Arrondissement: 3e
Price: €€
Google: 4.3 (5,863 reviews)
Food types: restaurant
Tags: Restaurant, Creps
Google Maps: https://maps.google.com/?cid=2739135305373629346&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://breizhcafe.com/
Booking: https://bookings.zenchef.com/results?rid=349932&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
BRUTOS,"5 Rue du Général Renault, 75011 Paris, France",Paris,11e,,restaurant,,,,,48.8614625,2.3782218,https://www.google.com/maps/search/?api=1&query=BRUTOS%2C%20Paris%2C%20France,https://www.brutosparis.com/,https://bookings.zenchef.com/results?rid=349110&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Arrondissement: 11e
Food types: restaurant
Tags: Restaurant, Meat
Google Maps: https://www.google.com/maps/search/?api=1&query=BRUTOS%2C%20Paris%2C%20France
Website: https://www.brutosparis.com/
Booking: https://bookings.zenchef.com/results?rid=349110&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
BUDDY BUDDY 🥜,"15 Rue de Marseille, 75010 Paris, France",Paris,10e,,cafe,,,4.6,1149,48.871677,2.363620099999999,https://maps.google.com/?cid=10252212821854942931&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.buddybuddy.co/,,"Type: Coffee Shop
Arrondissement: 10e
Google: 4.6 (1,149 reviews)
Food types: cafe
Tags: Cafe
Google Maps: https://maps.google.com/?cid=10252212821854942931&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.buddybuddy.co/"
Back in Black,"25 Rue Amelot, 75011 Paris, France",Paris,11e,,"cafe, brunch",,€€,4.5,1231,48.8562272,2.3690622,https://maps.google.com/?cid=3631988056719622990&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://linktr.ee/backinblackcoffee,https://bookings.zenchef.com/results?rid=377537&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: Restaurant
Arrondissement: 11e
Price: €€
Google: 4.5 (1,231 reviews)
Food types: cafe, brunch
Tags: Brunch, Cafe
Google summary: Espresso, pastries & all-day breakfast in a streamlined locale offering beans & roastery workshops.
Google Maps: https://maps.google.com/?cid=3631988056719622990&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://linktr.ee/backinblackcoffee
Booking: https://bookings.zenchef.com/results?rid=377537&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Baieta,"5 Rue de Pontoise, 75005 Paris, France",Paris,5e,,restaurant,,,,,48.8501043,2.352244999999999,https://www.google.com/maps/search/?api=1&query=Baieta%2C%20Paris%2C%20France,http://www.restaurant-baieta-paris.fr/,https://thefork.fr/restaurant/baieta-r724954/?cc=24751-923,"Arrondissement: 5e
Food types: restaurant
Tags: Restaurant, Bistrot
Google Maps: https://www.google.com/maps/search/?api=1&query=Baieta%2C%20Paris%2C%20France
Website: http://www.restaurant-baieta-paris.fr/
Booking: https://thefork.fr/restaurant/baieta-r724954/?cc=24751-923"
BangBang Restaurant,"Rue du Liban, Paris, France",Paris,,,restaurant,,,4.5,473,48.8686873,2.3853813,https://maps.google.com/?cid=7588482950229057893&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://spicybangbang.com/,https://bookings.zenchef.com/results?rid=358138&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: Restaurant
Google: 4.5 (473 reviews)
Food types: restaurant
Tags: Libanese, Street food, Restaurant
Google Maps: https://maps.google.com/?cid=7588482950229057893&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://spicybangbang.com/
Booking: https://bookings.zenchef.com/results?rid=358138&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Banh Mi,"81 Rue de Turbigo, 75003 Paris, France",Paris,3e,,restaurant,,,,,48.8666716,2.3607034,https://www.google.com/maps/search/?api=1&query=Banh%20Mi%2C%20Paris%2C%20France,,,"Arrondissement: 3e
Food types: restaurant
Tags: Asian, Vietnamiese, Restaurant
Google Maps: https://www.google.com/maps/search/?api=1&query=Banh%20Mi%2C%20Paris%2C%20France"
Bar Principal,"5 Rue du Général Renault, 75011 Paris, France",Paris,11e,,bar,,,4.6,166,48.8615187,2.3781291,https://maps.google.com/?cid=13661270594052716239&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,,"Type: Bar
Arrondissement: 11e
Google: 4.6 (166 reviews)
Food types: bar
Tags: Wine bar, Natural wine
Google Maps: https://maps.google.com/?cid=13661270594052716239&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA"
Bar a Cocktail le Petit Beaumarchais,"8 Boulevard Beaumarchais, 75011 Paris, France",Paris,11e,,generic,,,,,48.86148834228516,2.357503414154053,https://www.google.com/maps/search/?api=1&query=Bar%20a%20Cocktail%20le%20Petit%20Beaumarchais%2C%20Paris%2C%20France,,http://www.opentable.fr/r/bar-nouveau-paris?ref=17374,"Arrondissement: 11e
Food types: generic
Tags: Cocktails
Google Maps: https://www.google.com/maps/search/?api=1&query=Bar%20a%20Cocktail%20le%20Petit%20Beaumarchais%2C%20Paris%2C%20France
Booking: http://www.opentable.fr/r/bar-nouveau-paris?ref=17374"
Bar de la Croix Rouge,"2 Place Michel Debré, 75006 Paris, France",Paris,6e,,generic,,,3.4,393,48.85226,2.329791,https://maps.google.com/?cid=4719454937861824571&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,,"Type: Restaurant
Arrondissement: 6e
Google: 3.4 (393 reviews)
Food types: generic
Tags: Bar
Google Maps: https://maps.google.com/?cid=4719454937861824571&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA"
Baronne,"11 Rue Berryer, 75008 Paris, France",Paris,8e,,restaurant,,,4.5,1303,48.875255,2.3039288,https://maps.google.com/?cid=14335811537082220816&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://baronne-restaurant.com/,,"Type: Restaurant
Arrondissement: 8e
Google: 4.5 (1,303 reviews)
Food types: restaurant
Tags: Restaurant, Trendy
Google Maps: https://maps.google.com/?cid=14335811537082220816&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://baronne-restaurant.com/"
Bel Horizon Coffee Roasters,"Boulevard Garibaldi, Paris, France",Paris,,,cafe,,,4.8,585,48.8468636,2.3044821,https://maps.google.com/?cid=16162977047889895338&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.belhorizoncoffee.com/,,"Type: Coffee roastery
Google: 4.8 (585 reviews)
Food types: cafe
Tags: Cafe
Google Maps: https://maps.google.com/?cid=16162977047889895338&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.belhorizoncoffee.com/"
Benchy,"Rue du Cherche-Midi, Paris, France",Paris,,,restaurant,,,4.2,404,48.8492484,2.3256964,https://maps.google.com/?cid=2474453887306421118&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,,"Type: Sandwich Shop
Google: 4.2 (404 reviews)
Food types: restaurant
Tags: Cafe, Japanese
Google Maps: https://maps.google.com/?cid=2474453887306421118&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA"
Benoit Paris,"Rue Saint-Martin, Paris, France",Paris,,,restaurant,,€€€€,4.3,2893,48.85838489999999,2.350088,https://maps.google.com/?cid=14478655399410179573&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.benoit-paris.com/,https://bookings.zenchef.com/results?rid=371167&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: French Restaurant
Price: €€€€
Google: 4.3 (2,893 reviews)
Food types: restaurant
Tags: Bistrot, Restaurant
Google summary: Casseroles, snails & desserts like profiteroles in a venerable bistro with brass details & mirrors.
Google Maps: https://maps.google.com/?cid=14478655399410179573&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.benoit-paris.com/
Booking: https://bookings.zenchef.com/results?rid=371167&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Bibie Paris,"7 rue Lacépède, 75005 Paris",Paris,5e,,bar,,,4.6,1041,48.84364,2.35368,https://maps.google.com/?cid=10435521713767672844&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.bibie-paris.com/,,"Type: Restaurant
Arrondissement: 5e
Google: 4.6 (1,041 reviews)
Food types: bar
Tags: Restaurant, Bar
Google Maps: https://maps.google.com/?cid=10435521713767672844&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.bibie-paris.com/"
Bien Élevé,"47 rue richer, Paris 75009",Paris,9e,,restaurant,,,,,48.8739843,2.343312899999999,https://www.google.com/maps/search/?api=1&query=Bien%20%C3%89lev%C3%A9%2C%20Paris%2C%20France,http://bieneleve.fr/,https://bookings.zenchef.com/results?rid=354279&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222,"Arrondissement: 9e
Food types: restaurant
Tags: Restaurant, Meat
Google Maps: https://www.google.com/maps/search/?api=1&query=Bien%20%C3%89lev%C3%A9%2C%20Paris%2C%20France
Website: http://bieneleve.fr/
Booking: https://bookings.zenchef.com/results?rid=354279&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222"
Billie,"Rue des Petits Champs, Paris, France",Paris,,,restaurant,,,4.2,204,48.866831,2.3365718,https://maps.google.com/?cid=7710219016150904196&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.billie-paris.com/,http://www.opentable.fr/r/billie-paris?ref=17374,"Type: Restaurant
Google: 4.2 (204 reviews)
Food types: restaurant
Tags: Restaurant, Dancing, Trendy
Google Maps: https://maps.google.com/?cid=7710219016150904196&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.billie-paris.com/
Booking: http://www.opentable.fr/r/billie-paris?ref=17374"
Biondi,"118 Rue Amelot, 75011 Paris, France",Paris,11e,,restaurant,,,,,48.8638464,2.3671635,https://www.google.com/maps/search/?api=1&query=Biondi%2C%20Paris%2C%20France,https://www.biondi-restaurant.fr/,https://bookings.zenchef.com/results?rid=353425&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Arrondissement: 11e
Food types: restaurant
Tags: Restaurant, Trendy
Google Maps: https://www.google.com/maps/search/?api=1&query=Biondi%2C%20Paris%2C%20France
Website: https://www.biondi-restaurant.fr/
Booking: https://bookings.zenchef.com/results?rid=353425&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Biotiful Batignolles,"18 Rue Biot, 75017 Paris, France",Paris,17e,,restaurant,,,,,48.88453080000001,2.3260473,https://www.google.com/maps/search/?api=1&query=Biotiful%20Batignolles%2C%20Paris%2C%20France,www.biotifulbatignolles.fr,https://ib.guestonline.fr/instabook/bookings/P1XrFWY,"Arrondissement: 17e
Food types: restaurant
Tags: Wine bar, Deco, Cocktail
Google Maps: https://www.google.com/maps/search/?api=1&query=Biotiful%20Batignolles%2C%20Paris%2C%20France
Website: www.biotifulbatignolles.fr
Booking: https://ib.guestonline.fr/instabook/bookings/P1XrFWY"
Bistrot Belhara,"23 Rue Duvivier, 75007 Paris, France",Paris,7e,,restaurant,,,4.6,371,48.8564004,2.307450499999999,https://maps.google.com/?cid=4003693556219215886&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.bistrotbelhara.com/,https://thefork.fr/restaurant/bistrot-belhara-r43563/?cc=24751-923,"Type: Bistro
Arrondissement: 7e
Google: 4.6 (371 reviews)
Food types: restaurant
Tags: Restaurant, Bistrot
Google Maps: https://maps.google.com/?cid=4003693556219215886&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.bistrotbelhara.com/
Booking: https://thefork.fr/restaurant/bistrot-belhara-r43563/?cc=24751-923"
Bistrot Des Tournelles,"Rue des Tournelles, Paris, France",Paris,,,restaurant,,,4.6,1157,48.8543,2.3674,https://maps.google.com/?cid=4001123751309885181&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.bistrotdestournelles.com/,,"Type: French Restaurant
Google: 4.6 (1,157 reviews)
Food types: restaurant
Tags: Bistrot
Google Maps: https://maps.google.com/?cid=4001123751309885181&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.bistrotdestournelles.com/"
Bistrot Tontine,"6 Rue Paul Bert, 75011 Paris, France",Paris,11e,,restaurant,,,3.3,35,48.85133179999999,2.3846753,https://maps.google.com/?cid=6933264304379606991&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,,"Type: Restaurant
Arrondissement: 11e
Google: 3.3 (35 reviews)
Food types: restaurant
Tags: Restaurant, Trendy
Google Maps: https://maps.google.com/?cid=6933264304379606991&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA"
Blondie Coffee Shop,"40 Rue Saint-Georges, 75009 Paris, France",Paris,9e,,cafe,,,4.7,1190,48.8766495,2.3372073,https://maps.google.com/?cid=16744370551790401715&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.cafeblondie.com/,,"Type: Coffee Shop
Arrondissement: 9e
Google: 4.7 (1,190 reviews)
Food types: cafe
Tags: Cafe, Restaurant
Google Maps: https://maps.google.com/?cid=16744370551790401715&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.cafeblondie.com/"
Bloom Paris,"Rue du Bac, Paris, France",Paris,,,generic,,,,,48.8554631,2.3250461,https://www.google.com/maps/search/?api=1&query=Bloom%20Paris%2C%20Paris%2C%20France,https://bloommamas.fr,,"Food types: generic
Tags: Shopping
Google Maps: https://www.google.com/maps/search/?api=1&query=Bloom%20Paris%2C%20Paris%2C%20France
Website: https://bloommamas.fr"
Blueberry Maki Bar,"6 Rue du Sabot, 75006 Paris, France",Paris,6e,,restaurant,,,4.5,1510,48.85277059999999,2.3314671,https://maps.google.com/?cid=5139195972309453817&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.blueberrymakibar.com/,https://www.blueberrymakibar.com/menus,"Type: Sushi Restaurant
Arrondissement: 6e
Google: 4.5 (1,510 reviews)
Food types: restaurant
Tags: Japanese, Restaurant, Gastro / higher end, Trendy
Google summary: Chic modern Japanese-style gastrobar with an open kitchen, serving creative sushi rolls & cocktails.
Google Maps: https://maps.google.com/?cid=5139195972309453817&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.blueberrymakibar.com/
Booking: https://www.blueberrymakibar.com/menus"
Blé Sucré,"7 Rue Antoine Vollon, 75012 Paris, France",Paris,12e,,restaurant,,,,,48.8505923,2.3766879,https://www.google.com/maps/search/?api=1&query=Bl%C3%A9%20Sucr%C3%A9%2C%20Paris%2C%20France,http://www.boutdechoux.fr/,,"Arrondissement: 12e
Food types: restaurant
Tags: Bakery
Google Maps: https://www.google.com/maps/search/?api=1&query=Bl%C3%A9%20Sucr%C3%A9%2C%20Paris%2C%20France
Website: http://www.boutdechoux.fr/"
Bofinger,"5-7 Rue de la Bastille, Paris 75004",Paris,4e,,restaurant,,,,,48.853762,2.367904,https://www.google.com/maps/search/?api=1&query=Bofinger%2C%20Paris%2C%20France,http://www.bistrotjadis.fr/,https://bookings.zenchef.com/results?rid=351596&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Arrondissement: 4e
Food types: restaurant
Tags: Frenchie, Restaurant, Bistrot
Google Maps: https://www.google.com/maps/search/?api=1&query=Bofinger%2C%20Paris%2C%20France
Website: http://www.bistrotjadis.fr/
Booking: https://bookings.zenchef.com/results?rid=351596&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
